調査地点番号	調査地点都道府県名（原表記）	調査地点名（原表記）	調査地点都道府県名	調査地点名	json_result	estimated_long	estimated_lat	level	fullname	note	mesh_lat	mesh_long	mesh_lat_jgd	mesh_long_jgd	メッシュ北西端との距離
1814.25	北海道	常呂郡留辺蘂町元町	北海道	常呂郡留辺蘂町元町	"{""matched"": ""北海道常呂郡留辺蘂町"", ""candidates"": [{""id"": 3873021, ""name"": ""留辺蘂町"", ""x"": 143.89437866210938, ""y"": 43.807823181152344, ""level"": 3, ""priority"": 0, ""note"": ""ref:北海道北見市"", ""fullname"": [""北海道"", ""常呂郡"", ""留辺蘂町""]}]}"	143.894378662109	43.8078231811523	3	北海道 常呂郡 留辺蘂町		434800	1433730	434808.78761	1433715.8878	21.9401523224211
1816.52	北海道	網走郡津別町字活汲	北海道	網走郡津別町字活汲	"{""matched"": ""北海道網走郡津別町字活汲"", ""candidates"": [{""id"": 9234550, ""name"": ""字活汲"", ""x"": 144.0677947998047, ""y"": 43.741851806640625, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0008000/postcode:0920206"", ""fullname"": [""北海道"", ""網走郡"", ""津別町"", ""字活汲""]}]}"	144.067794799805	43.7418518066406	5	北海道 網走郡 津別町 字活汲		434500	1440300	434508.84563	1440245.76862	2.10771864683942
1848.24	北海道	上川郡標茶町字標茶	北海道	川上郡標茶町字標茶	"{""matched"": ""北海道川上郡標茶町字標茶"", ""candidates"": [{""id"": 3558513, ""name"": ""字標茶"", ""x"": 144.6111602783203, ""y"": 43.44132614135742, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0019000/postcode:0882314"", ""fullname"": [""北海道"", ""川上郡"", ""標茶町"", ""字標茶""]}]}"	144.61116027832	43.4413261413574	5	北海道 川上郡 標茶町 字標茶		431800	1443600	431809.09462	1443545.65182	15.4823170245661
1854.24	北海道	紋別市本町6丁目	北海道	紋別市本町6丁目	"{""matched"": ""北海道紋別市本町6丁目"", ""candidates"": [{""id"": 8849938, ""name"": ""六丁目"", ""x"": 143.35440063476562, ""y"": 44.3502311706543, ""level"": 6, ""priority"": 2, ""note"": ""aza_id:0044006/postcode:0940004"", ""fullname"": [""北海道"", ""紋別市"", ""本町"", ""六丁目""]}]}"	143.354400634766	44.3502311706543	6	北海道 紋別市 本町 六丁目		430800	1433600	430809.0442	1433546.00418	136.422243545278
1859.84	北海道	厚岸郡厚岸町字奔渡町	北海道	厚岸郡厚岸町字奔渡町	"{""matched"": ""北海道厚岸郡厚岸町字奔渡"", ""candidates"": [{""id"": 2168578, ""name"": ""奔渡"", ""x"": 144.85264587402344, ""y"": 43.04421615600586, ""level"": 5, ""priority"": 2, ""note"": """", ""fullname"": [""北海道"", ""厚岸郡"", ""厚岸町"", ""奔渡""]}]}"	144.852645874023	43.0442161560059	5	北海道 厚岸郡 厚岸町 奔渡		430200	1445100	430209.23915	1445045.61842	1.07070706794133
1862.48	北海道	帯広市	北海道	帯広市	"{""matched"": ""北海道帯広市"", ""candidates"": [{""id"": 3582623, ""name"": ""帯広市"", ""x"": 143.19619750976562, ""y"": 42.924015045166016, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:01207A1968/jisx0402:01207/postcode:0800000"", ""fullname"": [""北海道"", ""帯広市""]}]}"	143.196197509766	42.924015045166	3	北海道 帯広市		425600	1431200	425609.08041	1431146.17681	1.31662084741268
1862.52	北海道	河西郡芽室町字毛根	北海道	河西郡芽室町字毛根	"{""matched"": ""北海道河西郡芽室町"", ""candidates"": [{""id"": 7691007, ""name"": ""芽室町"", ""x"": 143.05081176757812, ""y"": 42.911888122558594, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:01637A1968/jisx0402:01637/postcode:0820000"", ""fullname"": [""北海道"", ""河西郡"", ""芽室町""]}]}"	143.050811767578	42.9118881225586	3	北海道 河西郡 芽室町		425500	1430300	425509.06963	1430246.22401	0.895092933814998
1863.48	北海道	中川郡池田町字西1条5丁目	北海道	中川郡池田町字西1条5丁目	"{""matched"": ""北海道中川郡池田町字西1条5丁目"", ""candidates"": [{""id"": 834932, ""name"": ""五丁目"", ""x"": 143.4491729736328, ""y"": 42.92607879638672, ""level"": 6, ""priority"": 2, ""note"": ""aza_id:0022005/postcode:0830021"", ""fullname"": [""北海道"", ""中川郡"", ""池田町"", ""字西一条"", ""五丁目""]}]}"	143.449172973633	42.9260787963867	6	北海道 中川郡 池田町 字西一条 五丁目		425600	1432700	425609.11118	1432646.08632	1.11584424524807
1867.15	北海道	釧路市入舟町1丁目	北海道	釧路市入舟町1丁目	"{""matched"": ""北海道釧路市入舟"", ""candidates"": [{""id"": 10223218, ""name"": ""入舟"", ""x"": 144.38177490234375, ""y"": 42.979736328125, ""level"": 5, ""priority"": 2, ""note"": """", ""fullname"": [""北海道"", ""釧路市"", ""入舟""]}]}"	144.381774902344	42.979736328125	5	北海道 釧路市 入舟		425900	1442230	425909.20323	1442215.78187	1.10870366391329
1893.10	北海道	広尾郡大樹町字振別	北海道	広尾郡大樹町字振別	"{""matched"": ""北海道広尾郡大樹町字振別"", ""candidates"": [{""id"": 3945226, ""name"": ""字振別"", ""x"": 143.23870849609375, ""y"": 42.49027633666992, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0022000/postcode:0892127"", ""fullname"": [""北海道"", ""広尾郡"", ""大樹町"", ""字振別""]}]}"	143.238708496094	42.4902763366699	5	北海道 広尾郡 大樹町 字振別		422900	1431500	422909.2627	1431446.2519	0.782024382910697
1942.03	北海道	根室市平内町2丁目	北海道	根室市平内町2丁目	"{""matched"": ""北海道根室市平内町2丁目"", ""candidates"": [{""id"": 6956749, ""name"": ""二丁目"", ""x"": 145.5752716064453, ""y"": 43.33161163330078, ""level"": 6, ""priority"": 2, ""note"": ""aza_id:0058002/postcode:0870048"", ""fullname"": [""北海道"", ""根室市"", ""平内町"", ""二丁目""]}]}"	145.575271606445	43.3316116333008	6	北海道 根室市 平内町 二丁目		432000	1453430	432009.18855	1453415.33473	0.591085467933294
2608.90	北海道	奥尻郡奥尻村字奥尻	北海道	奥尻郡奥尻村字奥尻	"{""matched"": ""北海道奥尻郡奥尻村"", ""candidates"": [{""id"": 2770981, ""name"": ""奥尻村"", ""x"": 139.5141143798828, ""y"": 42.17226028442383, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:01B0070001"", ""fullname"": [""北海道"", ""奥尻郡"", ""奥尻村""]}]}"	139.514114379883	42.1722602844238	3	北海道 奥尻郡 奥尻村		421100	1393000	421108.94187	1392947.44897	2.09185711065814
2617.68	北海道	奥尻郡奥尻村字青苗	北海道	奥尻郡奥尻村字青苗	"{""matched"": ""北海道奥尻郡奥尻村"", ""candidates"": [{""id"": 2770981, ""name"": ""奥尻村"", ""x"": 139.5141143798828, ""y"": 42.17226028442383, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:01B0070001"", ""fullname"": [""北海道"", ""奥尻郡"", ""奥尻村""]}]}"	139.514114379883	42.1722602844238	3	北海道 奥尻郡 奥尻村		420400	1392700	420408.98347	1392647.48747	12.7475363088152
2619.28	北海道	爾志郡熊石村字鳴神	北海道	爾志郡熊石村字鳴神	"{""matched"": ""北海道爾志郡熊石村"", ""candidates"": [{""id"": 8111896, ""name"": ""熊石村"", ""x"": 139.98297119140625, ""y"": 42.129295349121094, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:01B0280002"", ""fullname"": [""北海道"", ""爾志郡"", ""熊石村""]}]}"	139.982971191406	42.1292953491211	3	北海道 爾志郡 熊石村		420800	1395700	420809.01248	1395647.31819	3.09600318853784
2649.79	北海道	松前郡松前町字江良	北海道	松前郡松前町字江良	"{""matched"": ""北海道松前郡松前町字江良"", ""candidates"": [{""id"": 6830045, ""name"": ""字江良"", ""x"": 140.0078582763672, ""y"": 41.55497741699219, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0005000/postcode:0491771"", ""fullname"": [""北海道"", ""松前郡"", ""松前町"", ""字江良""]}]}"	140.007858276367	41.5549774169922	5	北海道 松前郡 松前町 字江良		413300	1395830	413309.25591	1395817.41838	3.03679046379467
2700.48	北海道	山越郡八雲町字建岩	北海道	山越郡八雲町字建岩	"{""matched"": ""北海道山越郡八雲町"", ""candidates"": [{""id"": 3167409, ""name"": ""八雲町"", ""x"": 140.26522827148438, ""y"": 42.255916595458984, ""level"": 3, ""priority"": 0, ""note"": ""ref:北海道二海郡八雲町"", ""fullname"": [""北海道"", ""山越郡"", ""八雲町""]}]}"	140.265228271484	42.255916595459	3	北海道 山越郡 八雲町		421600	1401200	421608.99368	1401147.21812	5.84852388294895
2703.18	北海道	室蘭市栄町	北海道	室蘭市栄町	"{""matched"": ""北海道室蘭市栄町"", ""candidates"": [{""id"": 2866596, ""name"": ""栄町"", ""x"": 140.9698486328125, ""y"": 42.31203079223633, ""level"": 5, ""priority"": 2, ""note"": """", ""fullname"": [""北海道"", ""室蘭市"", ""栄町""]}]}"	140.969848632813	42.3120307922363	5	北海道 室蘭市 栄町		421900	1405700	421909.04582	1405646.98153	2.0866800112048
2712.33	北海道	芽部郡森町字本町	北海道	茅部郡森町字本町	"{""matched"": ""北海道茅部郡森町字本町"", ""candidates"": [{""id"": 9750774, ""name"": ""字本町"", ""x"": 140.5718536376953, ""y"": 42.1083869934082, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0031000/postcode:0492325"", ""fullname"": [""北海道"", ""茅部郡"", ""森町"", ""字本町""]}]}"	140.571853637695	42.1083869934082	5	北海道 茅部郡 森町 字本町		420700	1403430	420709.093	1403417.134	1.20203492088368
2713.83	北海道	芽部郡鹿部村字鹿部	北海道	茅部郡鹿部村字鹿部	"{""matched"": ""北海道茅部郡鹿部村"", ""candidates"": [{""id"": 9802230, ""name"": ""鹿部村"", ""x"": 140.81590270996094, ""y"": 42.03856658935547, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:01343A1968/jisx0402:01343"", ""fullname"": [""北海道"", ""茅部郡"", ""鹿部村""]}]}"	140.815902709961	42.0385665893555	3	北海道 茅部郡 鹿部村		420200	1404930	420209.152	1404917.092	0.54473473443472
2720.75	北海道	檜山郡江差町豊川町	北海道	檜山郡江差町豊川町	"{""matched"": ""北海道檜山郡江差町豊川町"", ""candidates"": [{""id"": 7082860, ""name"": ""字豊川町"", ""x"": 140.1369171142578, ""y"": 41.87166976928711, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0022000/postcode:0430033"", ""fullname"": [""北海道"", ""檜山郡"", ""江差町"", ""字豊川町""]}]}"	140.136917114258	41.8716697692871	5	北海道 檜山郡 江差町 字豊川町		415300	1400730	415309.132	1400717.317	2.03157496972523
2722.67	北海道	亀田郡七飯町字本町	北海道	亀田郡七飯町字本町	"{""matched"": ""北海道亀田郡七飯町字本町"", ""candidates"": [{""id"": 1010650, ""name"": ""字本町"", ""x"": 140.709228515625, ""y"": 41.89619445800781, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0019000/postcode:0411111"", ""fullname"": [""北海道"", ""亀田郡"", ""七飯町"", ""字本町""]}]}"	140.709228515625	41.8961944580078	5	北海道 亀田郡 七飯町 字本町		415400	1404030	415409.18555	1404017.15574	3.20706820091331
2731.97	北海道	上磯郡木古内町字本町	北海道	上磯郡木古内町字本町	"{""matched"": ""北海道上磯郡木古内町字本町"", ""candidates"": [{""id"": 626411, ""name"": ""字本町"", ""x"": 140.43605041503906, ""y"": 41.67673110961914, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0018000/postcode:0490422"", ""fullname"": [""北海道"", ""上磯郡"", ""木古内町"", ""字本町""]}]}"	140.436050415039	41.6767311096191	5	北海道 上磯郡 木古内町 字本町		414100	1402530	414109.24143	1402517.25846	1.58353326159075
2732.39	北海道	函館市若松町	北海道	函館市若松町	"{""matched"": ""北海道函館市若松町"", ""candidates"": [{""id"": 1517464, ""name"": ""若松町"", ""x"": 140.72804260253906, ""y"": 41.774662017822266, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0171000/postcode:0400063"", ""fullname"": [""北海道"", ""函館市"", ""若松町""]}]}"	140.728042602539	41.7746620178223	5	北海道 函館市 若松町		414700	1404330	414709.23744	1404317.15544	1.36446799838161
2733.42	北海道	亀田郡銭亀沢村字志海苔	北海道	亀田郡銭亀沢村字志海苔	"{""matched"": ""北海道亀田郡銭亀沢村"", ""candidates"": [{""id"": 1048036, ""name"": ""銭亀沢村"", ""x"": 140.83004760742188, ""y"": 41.76201248168945, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:01B0150005"", ""fullname"": [""北海道"", ""亀田郡"", ""銭亀沢村""]}]}"	140.830047607422	41.7620124816895	3	北海道 亀田郡 銭亀沢村		414600	1404800	414609.25529	1404747.14289	2.90171595829002
2734.05	北海道	亀田郡椴法華村字浜町	北海道	亀田郡椴法華村字浜町	"{""matched"": ""北海道亀田郡椴法華村字浜"", ""candidates"": [{""id"": 1453959, ""name"": ""浜町"", ""x"": 141.00978088378906, ""y"": 41.73153305053711, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0119000/postcode:0410311"", ""fullname"": [""北海道"", ""函館市"", ""浜町""]}]}"	141.009780883789	41.7315330505371	5	北海道 函館市 浜町		415000	1410730	415009.26552	1410717.02993	14.8439615959695
2741.46	北海道	上磯郡知内村字本町	北海道	上磯郡知内村字本町	"{""matched"": ""北海道上磯郡知内村"", ""candidates"": [{""id"": 636930, ""name"": ""知内村"", ""x"": 140.41885375976562, ""y"": 41.5983772277832, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:01B0350001"", ""fullname"": [""北海道"", ""上磯郡"", ""知内村""]}]}"	140.418853759766	41.5983772277832	3	北海道 上磯郡 知内村		413600	1402400	413609.2775	1402347.28158	1.91915351998688
2750.43	北海道	松前郡松前町字大磯	北海道	松前郡松前町字大磯	"{""matched"": ""北海道松前郡松前町字大磯"", ""candidates"": [{""id"": 6820629, ""name"": ""字大磯"", ""x"": 140.09463500976562, ""y"": 41.42634201049805, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0006000/postcode:0491503"", ""fullname"": [""北海道"", ""松前郡"", ""松前町"", ""字大磯""]}]}"	140.094635009766	41.4263420104981	5	北海道 松前郡 松前町 字大磯		412600	1400430	412609.313	1400417.40707	2.20311609164073
2750.44	北海道	松前郡松前町字唐津	北海道	松前郡松前町字唐津	"{""matched"": ""北海道松前郡松前町字唐津"", ""candidates"": [{""id"": 6817371, ""name"": ""字唐津"", ""x"": 140.10391235351562, ""y"": 41.42935562133789, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0012000/postcode:0491506"", ""fullname"": [""北海道"", ""松前郡"", ""松前町"", ""字唐津""]}]}"	140.103912353516	41.4293556213379	5	北海道 松前郡 松前町 字唐津		412600	1400600	412609.31476	1400547.39817	0.956463178099103
2751.10	北海道	松前郡福島町字福島	北海道	松前郡福島町字福島	"{""matched"": ""北海道松前郡福島町字福島"", ""candidates"": [{""id"": 6866659, ""name"": ""字福島"", ""x"": 140.2458953857422, ""y"": 41.482704162597656, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0012000/postcode:0491312"", ""fullname"": [""北海道"", ""松前郡"", ""福島町"", ""字福島""]}]}"	140.245895385742	41.4827041625977	5	北海道 松前郡 福島町 字福島		412900	1401500	412909.30637	1401447.34356	0.36076210811244
2800.52	北海道	三石郡三石町港町	北海道	三石郡三石町港町	"{""matched"": ""北海道三石郡三石町港町"", ""candidates"": [{""id"": 238529, ""name"": ""字港町"", ""x"": 142.5427703857422, ""y"": 42.25989532470703, ""level"": 5, ""priority"": 0, ""note"": ""ref:北海道日高郡新ひだか町三石港町"", ""fullname"": [""北海道"", ""三石郡"", ""三石町"", ""字港町""]}]}"	142.542770385742	42.259895324707	5	北海道 三石郡 三石町 字港町		421500	1423300	421509.26431	1423246.52707	0.863260703644307
2803.22	北海道	広尾郡広尾町東通り9丁目	北海道	広尾郡広尾町東通り9丁目	"{""matched"": ""北海道広尾郡広尾町"", ""candidates"": [{""id"": 3963171, ""name"": ""広尾町"", ""x"": 143.31149291992188, ""y"": 42.28584289550781, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:01642A1968/jisx0402:01642/postcode:0892600"", ""fullname"": [""北海道"", ""広尾郡"", ""広尾町""]}]}"	143.311492919922	42.2858428955078	3	北海道 広尾郡 広尾町		421800	1431800	421809.34542	1431746.27342	2.24835581739652
2811.01	北海道	浦河郡浦河町旭町	北海道	浦河郡浦河町旭町	"{""matched"": ""北海道浦河郡浦河町旭町"", ""candidates"": [{""id"": 7776085, ""name"": ""旭町"", ""x"": 142.78421020507812, ""y"": 42.16422653198242, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0017000/postcode:0570011"", ""fullname"": [""北海道"", ""浦河郡"", ""浦河町"", ""旭町""]}]}"	142.784210205078	42.1642265319824	5	北海道 浦河郡 浦河町 旭町		421000	1424630	421009.3271	1424616.491	1.20595168800154
2812.96	北海道	幌泉郡幌泉町字幌泉	北海道	幌泉郡幌泉町字幌泉	"{""matched"": ""北海道幌泉郡幌泉町"", ""candidates"": [{""id"": 3934553, ""name"": ""幌泉町"", ""x"": 143.14834594726562, ""y"": 42.01629638671875, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:01609A1968/jisx0402:01609"", ""fullname"": [""北海道"", ""幌泉郡"", ""幌泉町""]}]}"	143.148345947266	42.0162963867188	3	北海道 幌泉郡 幌泉町		420100	1430900	420109.44584	1430846.40403	0.376285844653981
